suite,split,method,n,seed_n,dataset_n,failure_auroc_mean,failure_auroc_std,failure_auprc_mean,failure_auprc_std,risk_ece_10bin_mean,risk_ece_10bin_std,risk_nll_mean,risk_nll_std,risk_brier_mean,risk_brier_std,risk_coverage_auc_mean,risk_coverage_auc_std,selective_risk_at_80_mean,selective_risk_at_80_std,selective_risk_at_90_mean,selective_risk_at_90_std,worst_slice_risk_mean,worst_slice_risk_std,coverage_gap_worst_minus_overall_mean,coverage_gap_worst_minus_overall_std,route_group,paper_role,result_source
BindingDB10k,random,risk_rf_error_predictor,10,10,1,0.6176919882954519,0.01548051072378416,0.2800833971090499,0.02090775832623109,0.20099330982928526,0.007851851181421288,0.5812546334214581,0.010620754316535936,0.19658282931553878,0.004840437663721909,0.14865383442742428,0.010306333208921664,0.17347580138277807,0.011180946209198697,0.1845251396648044,0.011045358191565173,0.24083405743395522,0.01573024169122912,0.04274456522681596,0.009402027486251208,Direct mechanism competitors,direct-4,rerun_same_protocol
BindingDB10k,random,risk_scalar_full,10,10,1,0.5818483934591518,0.015572135984715851,0.2536834732500145,0.020058046730407834,0.29183478626226467,0.009971746903229203,0.6806428237528843,0.005455828478143783,0.24355852407484005,0.0027695798913862954,0.16553322569430792,0.010915434889918259,0.17894406033940913,0.011777659070452072,0.18810055865921782,0.011659348596016248,0.24083405743395522,0.01573024169122912,0.04274456522681596,0.009402027486251208,Strong scalar control,control-1,rerun_same_protocol
BindingDB10k,random,risk_uncertainty_only,10,10,1,0.5438198956434749,0.012419166110834852,0.22829145889314018,0.01413981303624453,0.2997360840803385,0.011204412451774582,0.6898356718529748,0.0012471858474845622,0.24830282143963398,0.0006185701919342758,0.18061082694714437,0.012838091917287641,0.18780641106222498,0.012383549802904159,0.19189944134078205,0.011677774372523776,0.24083405743395522,0.01573024169122912,0.04274456522681596,0.009402027486251208,Recent same-task OOD/UQ,recent-2,rerun_same_protocol
BindingDB10k,random,risk_validation_knn_error,10,10,1,0.619650416052124,0.015052158423433626,0.29860943280311986,0.024972009017015198,0.049987780179075014,0.007403049308838367,0.5748538663285574,0.02183605416440361,0.1569177293547669,0.005063420579207531,0.14971948622107306,0.005229022039617099,0.16895034569453174,0.009503619528068613,0.18050279329608934,0.009738598021900182,0.24083405743395522,0.01573024169122912,0.04274456522681596,0.009402027486251208,Direct mechanism competitors,direct-3,rerun_same_protocol
BindingDB10k,scaffold,risk_applicability_domain,10,10,1,0.6220406346628353,0.0,0.26703841657901506,5.851389114294502e-17,0.5572842032303535,0.0,3.972643236064563,0.0,0.4931857593435322,0.0,0.1475453447446659,0.0,0.1797611565053425,0.0,0.1910614525139664,0.0,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Classic methods,classic-2,rerun_same_protocol
BindingDB10k,scaffold,risk_calibrated_ad,10,10,1,0.6220406346628353,0.0,0.26703841657901506,5.851389114294502e-17,0.023313805954385803,3.657118196434064e-18,0.4918716783600384,5.851389114294502e-17,0.1579435107585163,0.0,0.1475453447446659,0.0,0.1797611565053425,0.0,0.1910614525139664,0.0,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Direct mechanism competitors,direct-2,rerun_same_protocol
BindingDB10k,scaffold,risk_calibrated_tanimoto,10,10,1,0.6206273229846644,0.0,0.2719282106595621,0.0,0.0212365030571757,0.0,0.4928083355714158,1.1702778228589004e-16,0.15808954994915486,2.925694557147251e-17,0.1507571758174462,0.0,0.1772470144563167,0.0,0.1938547486033519,0.0,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Direct mechanism competitors,direct-1,rerun_same_protocol
BindingDB10k,scaffold,risk_conformal_uq,10,10,1,0.5256145172876909,0.0,0.2178256725575453,0.0,0.3398366054741499,0.0,1.4965255532756956,0.0,0.3259312900356969,0.0,0.1942401266972263,0.0,0.1954745443117536,0.0,0.2022346368715084,0.0,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Recent same-task OOD/UQ,recent-5,rerun_same_protocol
BindingDB10k,scaffold,risk_ensemble_variance,10,10,1,0.5256090514414218,1.1702778228589004e-16,0.2179037477414104,0.0,0.2930857894757355,0.0,1.4515315460111773,2.340555645717801e-16,0.29895461096819764,5.851389114294502e-17,0.19434371066723272,2.925694557147251e-17,0.1954745443117536,0.0,0.2016759776536313,0.0,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Recent same-task OOD/UQ,recent-3,rerun_same_protocol
BindingDB10k,scaffold,risk_isotonic_uq,10,10,1,0.5250624668145047,0.0,0.2155045660363751,0.0,0.016460059757369395,3.657118196434064e-18,0.5070613319235729,1.1702778228589004e-16,0.1624113351524437,0.0,0.19275917212836982,2.925694557147251e-17,0.2023884349465745,0.0,0.20391061452513962,2.925694557147251e-17,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Recent same-task OOD/UQ,recent-4,rerun_same_protocol
BindingDB10k,scaffold,risk_knn_tanimoto,10,10,1,0.6206273229846644,0.0,0.2719282106595621,0.0,0.45259817521708284,5.851389114294502e-17,1.8019770032685016,0.0,0.39757005674485557,5.851389114294502e-17,0.1507571758174462,0.0,0.1772470144563167,0.0,0.1938547486033519,0.0,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Classic methods,classic-1,rerun_same_protocol
BindingDB10k,scaffold,risk_mahalanobis,10,10,1,0.4491844176531218,0.0013623553063976494,0.1768281052529152,0.0005057097038736191,0.1620743179245025,0.0033461932490157402,0.7008186849586288,0.006911377126889511,0.21573523746178075,0.0008982416729028232,0.22105913506026678,0.0006303754053778328,0.21609050911376487,0.0011006851486749462,0.2089944134078212,0.000555546886040085,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Recent same-task OOD/UQ,recent-1,rerun_same_protocol
BindingDB10k,scaffold,risk_mara,10,10,1,0.6158934316144548,6.072914632039448e-06,0.26447583735977453,4.85805803493798e-06,0.01793897133359457,0.00033665395812126794,0.4918485872737409,1.1384700766256554e-06,0.1579559342781606,3.679581685981685e-07,0.15155055585220573,5.658533634608305e-06,0.1829038340666247,0.0,0.19497206703910613,2.925694557147251e-17,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Proposed,main,ours_rerun_same_protocol
BindingDB10k,scaffold,risk_mara_ad_guard,10,10,1,0.6220406346628353,0.0,0.26703841657901506,5.851389114294502e-17,0.02332393308555088,5.386419658980313e-10,0.49187546524234077,7.751545829743031e-11,0.15794449338881256,2.676739639619884e-11,0.1475453447446659,0.0,0.1797611565053425,0.0,0.1910614525139664,0.0,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Proposed,ood-guard-variant,ours_rerun_same_protocol
BindingDB10k,scaffold,risk_mara_ad_guard_isotonic,10,10,1,0.6193272324077832,1.1702778228589004e-16,0.2592379747055261,0.0,0.0057672165508311,0.0,0.4890226678987375,0.0,0.1574200335410438,0.0,0.14805276273853923,2.925694557147251e-17,0.1778755499685732,0.0,0.19050279329608927,2.925694557147251e-17,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Proposed,ood-guard-calibrated-variant,ours_rerun_same_protocol
BindingDB10k,scaffold,risk_mara_ad_guard_rate,10,10,1,0.6220406346628353,0.0,0.26703841657901506,5.851389114294502e-17,0.03660204410315181,1.7509926604613067e-10,0.49278859978279305,5.7415894892044577e-11,0.15792432642384338,5.027991111270301e-12,0.1475453447446659,0.0,0.1797611565053425,0.0,0.1910614525139664,0.0,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Proposed,ood-guard-rate-matched-variant,ours_rerun_same_protocol
BindingDB10k,scaffold,risk_mara_dual_blend_rate,10,10,1,0.6099359715151325,9.78049876490837e-05,0.2638379183618834,0.0002545594863156739,0.02061325043009354,0.0005031044927615245,0.4938520525745256,1.667818423322525e-05,0.15873210355139497,6.552648669525302e-06,0.15321333300401602,9.039454794202203e-05,0.18579509742300432,0.0004394757377624683,0.1921229050279329,0.00017666355643398748,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Proposed,dual-head-blend-variant,ours_rerun_same_protocol
BindingDB10k,scaffold,risk_mara_dual_guard_rate,10,10,1,0.603360714620358,0.00013329760957553566,0.26372102527170427,0.00042913261091814494,0.013324004832120501,0.0009571118733105208,0.49390654345379914,3.236787319147641e-05,0.1586851549967311,1.2464454140016213e-05,0.15545569663015343,0.00010548057048125131,0.1872407291011942,0.00019876038090309571,0.19178770949720664,0.0005299906693019624,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Proposed,dual-head-guard-variant,ours_rerun_same_protocol
BindingDB10k,scaffold,risk_mara_isotonic,10,10,1,0.6202479151700659,8.491815447975272e-05,0.2626406595948388,2.0749665860796413e-05,0.01719357666528444,0.0006740654450076409,0.5009917055469957,6.544962691345758e-05,0.15834648075782223,2.1421796754895957e-05,0.15171365726687883,0.00010378048183799997,0.18353236957888122,2.925694557147251e-17,0.19050279329608927,2.925694557147251e-17,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Proposed,calibrated-variant,ours_rerun_same_protocol
BindingDB10k,scaffold,risk_mara_rank_fusion,10,10,1,0.6428997876128307,0.0009388072773052936,0.2944361588449284,0.0009580293856276464,0.02170664398556873,0.002531894623314077,0.48610925542110894,0.00015156817351203556,0.1561998581923693,5.1903341485777394e-05,0.1406287019780298,0.0004121583109682147,0.17083595223130105,0.0010600553648165594,0.18888268156424579,0.0009658325869563887,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Proposed,rank-fusion-main,ours_rerun_same_protocol
BindingDB10k,scaffold,risk_rf_error_predictor,10,10,1,0.6349203548115064,0.0038244891767327677,0.3122881039621792,0.0045014034298924985,0.19816705140876367,0.001228973608273304,0.5789636462904967,0.0014752174777641783,0.1964047878556032,0.0007185252413125563,0.14378623355346304,0.0014233830320481088,0.1764299182903834,0.0014530518235407201,0.18525139664804463,0.0013220290018099814,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Direct mechanism competitors,direct-4,rerun_same_protocol
BindingDB10k,scaffold,risk_scalar_full,10,10,1,0.603360714620358,0.00013329760957553566,0.26372102527170427,0.00042913261091814494,0.2820022462762595,8.205797487696429e-05,0.6706372230463119,7.713068372735827e-05,0.23939841809390958,3.668054510808746e-05,0.15545569663015343,0.00010548057048125131,0.1872407291011942,0.00019876038090309571,0.19178770949720664,0.0005299906693019624,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Strong scalar control,control-1,rerun_same_protocol
BindingDB10k,scaffold,risk_uncertainty_only,10,10,1,0.5256090514414218,1.1702778228589004e-16,0.2179037477414104,0.0,0.29514226387214093,5.851389114294502e-17,0.6916506501336394,0.0,0.24923619823441695,5.851389114294502e-17,0.19434371066723272,2.925694557147251e-17,0.1954745443117536,0.0,0.2016759776536313,0.0,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Recent same-task OOD/UQ,recent-2,rerun_same_protocol
BindingDB10k,scaffold,risk_validation_knn_error,10,10,1,0.5793648686635225,0.0,0.27930741478101184,5.851389114294502e-17,0.0749487761847756,0.0,0.6778783690156798,0.0,0.1659640355067658,0.0,0.17274353013026297,2.925694557147251e-17,0.1766184789440603,0.0,0.1877094972067039,0.0,0.23656664340544306,2.925694557147251e-17,0.0334494991118282,0.0,Direct mechanism competitors,direct-3,rerun_same_protocol
BindingDB10k,target,risk_applicability_domain,10,10,1,0.5365338755600126,0.03267014180545659,0.2169583309660244,0.041128768984215344,0.5488386801858208,0.027289508342142083,4.810671082409975,0.34187921713865854,0.5191496696927635,0.022383588969250728,0.18301145371646868,0.030515026448731056,0.19189189189189185,0.02801205390209063,0.19648044692737426,0.03004209819916066,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Classic methods,classic-2,rerun_same_protocol
BindingDB10k,target,risk_calibrated_ad,10,10,1,0.5333227102836131,0.034670024957448815,0.21576731872803684,0.041937759083963425,0.02675024153941109,0.016900706244693826,0.4982158701091389,0.04212569044515671,0.1590477886456074,0.018384020147265482,0.18490014407152286,0.030120623241779415,0.1922061596480201,0.027862396277152583,0.19653631284916198,0.03000947132155851,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Direct mechanism competitors,direct-2,rerun_same_protocol
BindingDB10k,target,risk_calibrated_tanimoto,10,10,1,0.5370459206165005,0.03275635214957764,0.2245389788954238,0.047701859067424364,0.027907414780753387,0.01502467331158947,0.4978236162144339,0.04204072281318762,0.15893247771099794,0.018322304729604097,0.183227050224321,0.027723464239948384,0.18780641106222498,0.026486141441013612,0.19156424581005585,0.02945623106222389,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Direct mechanism competitors,direct-1,rerun_same_protocol
BindingDB10k,target,risk_conformal_uq,10,10,1,0.5445172983872227,0.019797365466731776,0.229394422103511,0.04418415463208103,0.3326282787111921,0.024476069505313353,1.2706649105290746,0.1116247224503474,0.32111093007870684,0.012941160397472144,0.18031513774979255,0.031871830274046185,0.18925204274041482,0.028744306369422972,0.19167597765363126,0.028313301357346055,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Recent same-task OOD/UQ,recent-5,rerun_same_protocol
BindingDB10k,target,risk_ensemble_variance,10,10,1,0.5445163180013681,0.019793314624230417,0.22944241479044852,0.04421307651404038,0.23848722817013474,0.021811742113136297,1.121566905904095,0.11297578283571297,0.2559821014425379,0.010542126835408705,0.18032279759674094,0.03182469890015401,0.18918918918918917,0.028731399541441337,0.19162011173184357,0.028333564347677722,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Recent same-task OOD/UQ,recent-3,rerun_same_protocol
BindingDB10k,target,risk_isotonic_uq,10,10,1,0.5412534602171244,0.019678847559503564,0.22074718638201155,0.040663719152949654,0.030850890507707212,0.014825091151897478,0.4975876826196347,0.04333663960149135,0.15880454896477594,0.01860210244479248,0.1825913087222651,0.030179946142122195,0.18956631049654302,0.02954815197866209,0.19256983240223463,0.028402081773154612,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Recent same-task OOD/UQ,recent-4,rerun_same_protocol
BindingDB10k,target,risk_knn_tanimoto,10,10,1,0.5402220498174768,0.030205695845317366,0.22689152495059464,0.04608903383602736,0.4562662915453667,0.025885693902353412,2.540486568112848,0.25761736756211634,0.4294219169030599,0.022528478735555628,0.1816949313528364,0.02787168641966384,0.1874292897548711,0.02661014787512782,0.1912290502793296,0.02960841150579733,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Classic methods,classic-1,rerun_same_protocol
BindingDB10k,target,risk_mahalanobis,10,10,1,0.49082774562564024,0.02446056879008633,0.19876764429234667,0.03463968114439276,0.1314303422130549,0.021117013507143605,0.6411440601540563,0.06606080575722961,0.19070542745129676,0.015203404359375132,0.2005176806434795,0.03437651837982909,0.2044626021370207,0.03522423023867187,0.19888268156424577,0.033240093057451445,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Recent same-task OOD/UQ,recent-1,rerun_same_protocol
BindingDB10k,target,risk_mara,10,10,1,0.5439543136480702,0.028471967333283478,0.23306680510523625,0.05518672261278883,0.027656850994267124,0.014930008047656842,0.4971498238917221,0.04154212751083094,0.1587202225463789,0.018110676683038462,0.18055106699472728,0.027196074959371264,0.1888749214330609,0.027725707663662356,0.1918994413407821,0.027487761927559015,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Proposed,main,ours_rerun_same_protocol
BindingDB10k,target,risk_mara_ad_guard,10,10,1,0.5334525902347388,0.0347778947901906,0.2157854737585289,0.04193293011324377,0.026695622220985826,0.017056851961716923,0.49814377638078533,0.0421049843930087,0.15902983070508547,0.0183766910496013,0.18490014407152286,0.030120623241779415,0.1922061596480201,0.027862396277152583,0.19653631284916198,0.03000947132155851,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Proposed,ood-guard-variant,ours_rerun_same_protocol
BindingDB10k,target,risk_mara_ad_guard_isotonic,10,10,1,0.5317895565030877,0.023542169781457314,0.21203922321547516,0.038328423379386856,0.03138573606035309,0.017054326050880444,0.5103074933971212,0.04560777642666773,0.1596459624495255,0.018226491076012243,0.18386539499622884,0.026022443397088715,0.19208045254556877,0.030377337985662545,0.1954189944134078,0.03083699923744389,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Proposed,ood-guard-calibrated-variant,ours_rerun_same_protocol
BindingDB10k,target,risk_mara_ad_guard_rate,10,10,1,0.536653529670943,0.03277204869754654,0.2169750270493218,0.04112405135363992,0.08250608129057971,0.019492742168512323,0.55202127504832,0.051481959134016334,0.1670140141691781,0.017830456042633964,0.18301145371646868,0.030515026448731056,0.19189189189189185,0.02801205390209063,0.19648044692737426,0.03004209819916066,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Proposed,ood-guard-rate-matched-variant,ours_rerun_same_protocol
BindingDB10k,target,risk_mara_dual_blend_rate,10,10,1,0.5364092772137942,0.02719974745545994,0.2282248074230186,0.05201282064919049,0.03999796941881314,0.013648923595517818,0.5018593356600143,0.04088870603785109,0.16005616516712728,0.017663057729577547,0.1830192509157689,0.02482813072468265,0.1896920175989943,0.027454525826455713,0.19162011173184354,0.029722910544102477,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Proposed,dual-head-blend-variant,ours_rerun_same_protocol
BindingDB10k,target,risk_mara_dual_guard_rate,10,10,1,0.5319430618187145,0.028403433420767153,0.2265350629680297,0.050414698557638034,0.04082887738536517,0.01276332227625433,0.5028433629989565,0.042145424175455345,0.1603220323833109,0.018003496310681984,0.18495429494942311,0.02517518879092344,0.19032055311125073,0.027534351442468796,0.19162011173184354,0.02854816020661121,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Proposed,dual-head-guard-variant,ours_rerun_same_protocol
BindingDB10k,target,risk_mara_isotonic,10,10,1,0.5416744789020671,0.026295195227635917,0.22302733678644274,0.0453438225458879,0.03527750316413993,0.01406998072339495,0.5071596968450831,0.04187175727937548,0.15933773987961394,0.01777613482451863,0.18021410445809977,0.027354725257073415,0.18956631049654302,0.027776244695261725,0.193072625698324,0.02975928939658957,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Proposed,calibrated-variant,ours_rerun_same_protocol
BindingDB10k,target,risk_mara_rank_fusion,10,10,1,0.5626469869527237,0.021974584371330794,0.25375087133465746,0.05071568910088024,0.04345486644228684,0.014764642344763705,0.5014729384120877,0.04194181666008012,0.15932893213459307,0.017649310696371507,0.17290478257206268,0.02713972675273472,0.18290383406662475,0.029765431611444453,0.18843575418994413,0.029481649020625948,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Proposed,rank-fusion-main,ours_rerun_same_protocol
BindingDB10k,target,risk_rf_error_predictor,10,10,1,0.5507109993838984,0.014348698966665458,0.24965867048036725,0.03711457766642181,0.21874223148524335,0.028433760342210512,0.6125257682815284,0.012893402656881705,0.21064600003954279,0.006182915479299948,0.1793855895296602,0.028679464162377332,0.184098051539912,0.029830910197079653,0.18994413407821226,0.03323904978914752,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Direct mechanism competitors,direct-4,rerun_same_protocol
BindingDB10k,target,risk_scalar_full,10,10,1,0.5319430618187145,0.028403433420767153,0.2265350629680297,0.050414698557638034,0.29330957481684244,0.03142469783215405,0.6887189505716621,0.007428398686900333,0.247834589025613,0.0035932584018294475,0.18495429494942311,0.02517518879092344,0.19032055311125073,0.027534351442468796,0.19162011173184354,0.02854816020661121,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Strong scalar control,control-1,rerun_same_protocol
BindingDB10k,target,risk_uncertainty_only,10,10,1,0.5445163180013681,0.019793314624230417,0.22944241479044852,0.04421307651404038,0.29923656725713393,0.03191852485521352,0.689844290804857,0.0040100636125327575,0.24832613262282374,0.0020126537075791824,0.18032279759674094,0.03182469890015401,0.18918918918918917,0.028731399541441337,0.19162011173184357,0.028333564347677722,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Recent same-task OOD/UQ,recent-2,rerun_same_protocol
BindingDB10k,target,risk_validation_knn_error,10,10,1,0.5735081792317754,0.03160155208894241,0.26058185585232835,0.034411447229977195,0.08851084908540736,0.012442019448226566,0.6866998044884831,0.08024639886028842,0.16847630132292482,0.019750488023148903,0.16910526149851746,0.03444993633399162,0.18152105593966056,0.03589299173880782,0.18731843575418994,0.03265388483376218,0.253539931106764,0.04554583331186979,0.05504822673270669,0.0355158885280619,Direct mechanism competitors,direct-3,rerun_same_protocol
BindingDB10k,temporal,risk_applicability_domain,10,10,1,0.5527739470913804,0.0,0.2281953803470175,0.0,0.7249653625082597,0.0,8.14249220729685,1.8724445165742407e-15,0.700010047632002,0.0,0.1819853969711618,0.0,0.2049025769956002,0.0,0.2078212290502793,0.0,0.22253922967189727,2.925694557147251e-17,0.0153999637091019,0.0,Classic methods,classic-2,rerun_same_protocol
BindingDB10k,temporal,risk_calibrated_ad,10,10,1,0.5527739470913804,0.0,0.2281953803470175,0.0,0.007022330763653299,9.14279549108516e-19,0.5065219675013363,0.0,0.16312853820411272,2.925694557147251e-17,0.1819853969711618,0.0,0.2049025769956002,0.0,0.2078212290502793,0.0,0.22253922967189727,2.925694557147251e-17,0.0153999637091019,0.0,Direct mechanism competitors,direct-2,rerun_same_protocol
BindingDB10k,temporal,risk_calibrated_tanimoto,10,10,1,0.5846105423225862,0.0,0.24532872091303629,2.925694557147251e-17,0.0149447138720375,0.0,0.5049988238224659,0.0,0.16264365808184972,2.925694557147251e-17,0.16671825790628297,2.925694557147251e-17,0.19610307982401,0.0,0.19776536312849163,2.925694557147251e-17,0.22253922967189727,2.925694557147251e-17,0.0153999637091019,0.0,Direct mechanism competitors,direct-1,rerun_same_protocol
BindingDB10k,temporal,risk_conformal_uq,10,10,1,0.5348825039555257,0.0,0.22525692589307372,2.925694557147251e-17,0.3230583142451912,0.0,1.389364404595701,0.0,0.32776238460153306,5.851389114294502e-17,0.19131001292516597,2.925694557147251e-17,0.1998742928975487,0.0,0.20391061452513962,2.925694557147251e-17,0.22253922967189727,2.925694557147251e-17,0.0153999637091019,0.0,Recent same-task OOD/UQ,recent-5,rerun_same_protocol
BindingDB10k,temporal,risk_ensemble_variance,10,10,1,0.5349117471418633,0.0,0.22540077634161187,2.925694557147251e-17,0.2513986999284611,0.0,1.2934152059489108,0.0,0.2760580135124876,0.0,0.1913527775176793,0.0,0.1998742928975487,0.0,0.20391061452513962,2.925694557147251e-17,0.22253922967189727,2.925694557147251e-17,0.0153999637091019,0.0,Recent same-task OOD/UQ,recent-3,rerun_same_protocol
BindingDB10k,temporal,risk_isotonic_uq,10,10,1,0.5327462122378117,0.0,0.2216784883582427,0.0,0.0262783547498665,0.0,0.5123847160909252,0.0,0.1648098378066319,0.0,0.19300881929751093,2.925694557147251e-17,0.20364550597108727,2.925694557147251e-17,0.1994413407821229,0.0,0.22253922967189727,2.925694557147251e-17,0.0153999637091019,0.0,Recent same-task OOD/UQ,recent-4,rerun_same_protocol
BindingDB10k,temporal,risk_knn_tanimoto,10,10,1,0.5846105423225862,0.0,0.24532872091303629,2.925694557147251e-17,0.6607718630990844,1.1702778228589004e-16,3.8202567147438073,0.0,0.6180075898902689,1.1702778228589004e-16,0.16671825790628297,2.925694557147251e-17,0.19610307982401,0.0,0.19776536312849163,2.925694557147251e-17,0.22253922967189727,2.925694557147251e-17,0.0153999637091019,0.0,Classic methods,classic-1,rerun_same_protocol
BindingDB10k,temporal,risk_mahalanobis,10,10,1,0.508025253800075,0.0015661577218241953,0.20323654204976202,0.0006460255963705052,0.09073109504784281,0.0024306373703497134,0.568593239797983,0.0019607740605446606,0.18301367668986684,0.00029060817368541244,0.2016902972252086,0.0009015242217358687,0.20967944688874915,0.0014575761266227717,0.21100558659217877,0.0004599288281276892,0.22253922967189727,2.925694557147251e-17,0.0153999637091019,0.0,Recent same-task OOD/UQ,recent-1,rerun_same_protocol
BindingDB10k,temporal,risk_mara,10,10,1,0.526253301401826,0.00013975083852757917,0.22199120916631135,4.446531840668087e-05,0.00803803668894644,0.0002890867616841184,0.5105304994932716,1.3947366433577975e-05,0.16445454570571066,2.883985379064278e-06,0.19646371628483844,7.163963002091391e-05,0.201759899434318,0.0,0.20893854748603352,2.925694557147251e-17,0.22253922967189727,2.925694557147251e-17,0.0153999637091019,0.0,Proposed,main,ours_rerun_same_protocol
